Time (ps),EPTOT
1277.4,-929090.2007
1277.6,-929472.1038
1277.8,-929149.5558
1278.0,-929056.3212
1278.2,-929403.7986
1278.4,-929304.3591
1278.6,-929762.6798
1278.8,-929067.7182
1279.0,-929463.4268
1279.2,-929306.9184
1279.4,-928909.8885
1279.6,-929186.9904
1279.8,-929416.1018
1280.0,-929270.8065
1280.2,-929299.7005
1280.4,-929220.3011
1280.6,-929203.7908
1280.8,-929065.5224
1281.0,-929120.0326
1281.2,-929223.8594
1281.4,-928829.453
1281.6,-929155.0697
1281.8,-929131.2584
1282.0,-929187.255
1282.2,-929291.2073
1282.4,-929395.9206
1282.6,-929644.0051
1282.8,-929288.1484
1283.0,-929272.4041
1283.2,-928978.2541
1283.4,-929214.8148
1283.6,-929249.5519
1283.8,-929354.8083
1284.0,-929456.4625
1284.2,-929822.1056
1284.4,-929420.5755
1284.6,-929716.4919
1284.8,-929309.0476
1285.0,-929674.6322
1285.2,-929435.5233
1285.4,-929493.1715
1285.6,-929298.5705
1285.8,-929373.0692
1286.0,-929501.7326
1286.2,-929552.413
1286.4,-929285.0488
1286.6,-929215.1426
1286.8,-929401.3819
1287.0,-929356.1566
1287.2,-929325.3544
1287.4,-929248.4905
1287.6,-929501.2838
1287.8,-929555.7455
1288.0,-929464.7312
1288.2,-929306.8554
1288.4,-929473.7405
1288.6,-929315.1493
1288.8,-929126.1291
1289.0,-929324.8632
1289.2,-929417.678
1289.4,-929599.1378
1289.6,-929643.3544
1289.8,-929397.8452
1290.0,-929086.0566
1290.2,-929253.8482
1290.4,-929233.0377
1290.6,-928810.6908
1290.8,-929064.5431
1291.0,-929382.4113
1291.2,-929550.5265
1291.4,-929414.7438
1291.6,-929859.2758
1291.8,-929318.1843
1292.0,-929184.0618
1292.2,-929052.3347
1292.4,-929473.9307
1292.6,-929327.2238
1292.8,-929032.7954
1293.0,-929679.9012
1293.2,-929237.3661
1293.4,-929364.3997
1293.6,-929659.2343
1293.8,-929276.5028
1294.0,-929510.6902
1294.2,-929732.4046
1294.4,-929403.9687
1294.6,-929763.7866
1294.8,-929296.1559
1295.0,-929060.8548
1295.2,-928927.6574
1295.4,-929291.2784
1295.6,-929111.3406
1295.8,-929246.5261
1296.0,-929529.0524
1296.2,-929258.2434
1296.4,-929665.5529
1296.6,-929348.6891
1296.8,-929056.5858
1297.0,-929110.1844
1297.2,-929404.8973
1297.4,-929418.8624
1297.6,-929497.8075
1297.8,-929001.9253
1298.0,-928876.5846
1298.2,-928988.5778
1298.4,-929059.4978
1298.6,-928921.7022
1298.8,-928643.0386
1299.0,-929171.8497
1299.2,-929450.8429
1299.4,-928774.16
1299.6,-929038.0278
1299.8,-929201.5805
1300.0,-929175.5277
1300.2,-929454.4158
1300.4,-929281.3167
1300.6,-929289.9367
1300.8,-929163.7931
1301.0,-929265.0476
1301.2,-929369.9507
1301.4,-929190.8498
1301.6,-928938.1543
1301.8,-929336.1531
1302.0,-929094.898
1302.2,-929522.2225
1302.4,-929384.6209
1302.6,-929142.0919
1302.8,-929321.0873
1303.0,-929621.2841
1303.2,-929290.1964
1303.4,-929484.3689
1303.6,-928620.7362
1303.8,-929178.4918
1304.0,-929282.766
1304.2,-929181.4862
1304.4,-929329.8101
1304.6,-929159.4414
1304.8,-928729.5723
1305.0,-928850.9352
1305.2,-929739.6422
1305.4,-929955.4366
1305.6,-929531.4752
1305.8,-929478.0371
1306.0,-929601.083
1306.2,-929385.6649
1306.4,-929353.2929
1306.6,-929466.1392
1306.8,-929523.1261
1307.0,-929656.6081
1307.2,-929363.5125
1307.4,-929486.2017
1307.6,-929711.2668
1307.8,-929660.1235
1308.0,-929443.2364
1308.2,-929590.7614
1308.4,-929671.9916
1308.6,-929335.1217
1308.8,-929218.5515
1309.0,-929678.204
1309.2,-929638.4708
1309.4,-929493.4497
1309.6,-929786.4011
1309.8,-929224.3778
1310.0,-929562.663
1310.2,-929496.7122
1310.4,-929331.1862
1310.6,-929638.6
1310.8,-929856.6102
1311.0,-929706.494
1311.2,-929848.9386
1311.4,-929726.1727
1311.6,-929587.1735
1311.8,-930051.2316
1312.0,-929480.9776
1312.2,-929872.9522
1312.4,-929243.8904
1312.6,-929503.7328
1312.8,-929478.0046
1313.0,-929122.7779
1313.2,-929358.7974
1313.4,-929699.1614
1313.6,-929540.0558
1313.8,-929195.2883
1314.0,-929481.6178
1314.2,-929268.5453
1314.4,-929656.2978
1314.6,-929680.6564
1314.8,-929455.453
1315.0,-929773.3062
1315.2,-929223.6881
1315.4,-929224.0295
1315.6,-929133.4193
1315.8,-929197.9769
1316.0,-928890.968
1316.2,-929846.2002
1316.4,-929558.0643
1316.6,-929399.7736
1316.8,-929078.5945
1317.0,-929488.9019
1317.2,-929827.8737
1317.4,-929527.8942
1317.6,-929435.7654
1317.8,-929469.0472
1318.0,-929794.1535
1318.2,-929014.5768
1318.4,-929510.0331
1318.6,-928608.2025
1318.8,-928929.785
1319.0,-929022.4854
1319.2,-929096.4319
1319.4,-929469.199
1319.6,-929552.9084
1319.8,-929407.325
1320.0,-929296.5216
1320.2,-929317.2213
1320.4,-929528.6312
1320.6,-930013.4566
1320.8,-929417.388
1321.0,-929423.9328
1321.2,-929046.9251
1321.4,-929061.1768
1321.6,-929174.9249
1321.8,-929027.8458
1322.0,-929137.4155
1322.2,-929258.9626
1322.4,-929520.5972
1322.6,-929420.2234
1322.8,-929595.9143
1323.0,-929505.7432
1323.2,-929284.6897
1323.4,-929394.352
1323.6,-929663.8933
1323.8,-929375.9293
1324.0,-929285.6417
1324.2,-929497.2003
1324.4,-929330.4972
1324.6,-929684.478
1324.8,-929194.3743
1325.0,-929323.3209
1325.2,-929551.1277
1325.4,-929781.8655
1325.6,-929210.9789
1325.8,-929445.6583
1326.0,-929670.8395
1326.2,-929304.2054
1326.4,-929477.1088
1326.6,-929506.8244
1326.8,-929955.3837
1327.0,-929520.1571
1327.2,-929590.5797
1327.4,-929897.3131
1327.6,-929555.3462
1327.8,-929476.4227
1328.0,-929660.7129
1328.2,-929484.5406
1328.4,-929398.8175
1328.6,-929345.9679
1328.8,-929302.2513
1329.0,-929310.1447
1329.2,-929513.2695
1329.4,-929679.3677
1329.6,-929545.5741
1329.8,-929579.0842
1330.0,-929602.6243
1330.2,-929227.5835
1330.4,-929764.7621
1330.6,-929457.551
1330.8,-928825.8295
1331.0,-929438.9596
1331.2,-929418.13
1331.4,-929551.2734
1331.6,-929677.5628
1331.8,-929765.598
1332.0,-929427.9764
1332.2,-929685.9328
1332.4,-929693.1282
1332.6,-929566.0764
1332.8,-929611.7601
1333.0,-929067.005
1333.2,-929625.0291
1333.4,-929253.991
1333.6,-929342.2597
1333.8,-929727.4903
1334.0,-929371.3497
1334.2,-929435.7147
1334.4,-929225.2883
1334.6,-929479.743
1334.8,-928989.7328
1335.0,-929538.5929
1335.2,-929477.5033
1335.4,-929319.9274
1335.6,-929578.1316
1335.8,-930117.3242
1336.0,-929362.1645
1336.2,-929180.7432
1336.4,-929075.6271
1336.6,-929143.2708
1336.8,-928729.7608
1337.0,-929265.097
1337.2,-929651.5144
1337.4,-929615.9831
1337.6,-929414.7319
1337.8,-929621.4746
1338.0,-929523.7127
1338.2,-929444.433
1338.4,-929719.89
1338.6,-929491.6197
1338.8,-929353.1016
1339.0,-929142.7075
1339.2,-929069.5186
1339.4,-929242.9944
1339.6,-929400.3899
1339.8,-929533.0245
1340.0,-929895.0882
1340.2,-929607.1034
1340.4,-929360.1496
1340.6,-929581.685
1340.8,-929416.7384
1341.0,-929799.5338
1341.2,-929167.5751
1341.4,-929408.0993
1341.6,-929850.9491
1341.8,-929672.7054
1342.0,-929676.4419
1342.2,-929706.3056
1342.4,-929522.5781
1342.6,-929693.5673
1342.8,-929615.1186
1343.0,-929586.1611
1343.2,-929167.2056
1343.4,-929552.4712
1343.6,-930026.0371
1343.8,-929872.1608
1344.0,-930262.9835
1344.2,-929603.6173
1344.4,-929798.7905
1344.6,-929711.3105
1344.8,-929721.0146
1345.0,-929636.6533
1345.2,-929393.4897
1345.4,-929589.841
1345.6,-929703.6802
1345.8,-929923.1123
1346.0,-929651.9958
1346.2,-929736.0163
1346.4,-929272.0716
1346.6,-929405.8949
1346.8,-929661.3132
1347.0,-929440.0847
1347.2,-929715.3122
1347.4,-929644.7333
1347.6,-929726.4768
1347.8,-929605.8377
1348.0,-929950.2558
1348.2,-929649.6591
1348.4,-929744.1161
1348.6,-929398.3915
1348.8,-929365.0809
1349.0,-929101.0601
1349.2,-929585.9439
1349.4,-929468.5348
1349.6,-929422.8157
1349.8,-929488.6386
1350.0,-929586.6093
1350.2,-930033.6124
1350.4,-930000.0999
1350.6,-930008.7358
1350.8,-930227.0846
1351.0,-929648.6804
1351.2,-929772.3823
1351.4,-929712.1092
1351.6,-929810.7883
1351.8,-929870.73
1352.0,-929618.2744
1352.2,-929468.5826
1352.4,-929625.5317
1352.6,-929908.5561
1352.8,-929776.6949
1353.0,-929712.2366
1353.2,-929982.6985
1353.4,-929814.8388
1353.6,-929898.9554
1353.8,-929575.6403
1354.0,-929543.5389
1354.2,-929317.2027
1354.4,-929261.8491
1354.6,-929268.6465
1354.8,-929891.3213
1355.0,-929600.0703
1355.2,-929780.3031
1355.4,-929587.1717
1355.6,-929937.6631
1355.8,-929908.5378
1356.0,-929618.2606
1356.2,-929529.8174
1356.4,-929436.9601
1356.6,-929470.8228
1356.8,-929628.9223
1357.0,-929638.9178
1357.2,-929610.2276
1357.4,-929527.0623
1357.6,-929755.4543
1357.8,-929467.5044
1358.0,-929470.0092
1358.2,-929964.3023
1358.4,-929802.7926
1358.6,-929720.2206
1358.8,-930033.1587
1359.0,-929594.0874
1359.2,-929350.6547
1359.4,-929324.4204
1359.6,-929381.8267
1359.8,-929309.743
1360.0,-929464.2513
1360.2,-929494.601
1360.4,-929495.5642
1360.6,-929341.6552
1360.8,-929399.464
1361.0,-929654.3159
1361.2,-929732.9167
1361.4,-929456.4621
1361.6,-929510.5683
1361.8,-929801.865
1362.0,-929450.4446
1362.2,-929417.3065
1362.4,-929836.6938
1362.6,-930228.0399
1362.8,-929793.2832
1363.0,-929932.9983
1363.2,-930182.7378
1363.4,-929708.2762
1363.6,-929662.872
1363.8,-929383.106
1364.0,-929543.2824
1364.2,-929574.5194
1364.4,-929835.4144
1364.6,-929519.7298
1364.8,-929737.1383
1365.0,-929679.9006
1365.2,-929825.209
1365.4,-929408.3395
1365.6,-929404.2199
1365.8,-929736.8404
1366.0,-929714.0538
1366.2,-929742.7544
1366.4,-929442.1208
1366.6,-929589.9887
1366.8,-929354.292
1367.0,-929560.9007
1367.2,-929231.1575
1367.4,-929325.5313
1367.6,-929261.3086
1367.8,-929218.1308
1368.0,-929403.7002
1368.2,-929444.0181
1368.4,-929643.9756
1368.6,-929567.8724
1368.8,-929654.7598
1369.0,-929760.8458
1369.2,-929540.821
1369.4,-929376.2798
1369.6,-929327.42
1369.8,-929807.078
1370.0,-929844.3596
1370.2,-929454.6934
1370.4,-929554.6681
1370.6,-929716.6858
1370.8,-929666.2707
1371.0,-929820.2069
1371.2,-929478.1007
1371.4,-929146.1249
1371.6,-929709.9559
1371.8,-929186.3588
1372.0,-928972.1735
1372.2,-929299.6877
1372.4,-929625.826
1372.6,-929386.7879
1372.8,-929145.0209
1373.0,-929526.7302
1373.2,-928851.5079
1373.4,-929799.8049
1373.6,-929395.1636
1373.8,-929272.1092
1374.0,-929276.1705
1374.2,-929032.2153
1374.4,-929233.5357
1374.6,-929293.8215
1374.8,-929450.6363
1375.0,-929340.5357
1375.2,-929190.1081
1375.4,-929141.9968
1375.6,-928661.1606
1375.8,-929453.5277
1376.0,-929479.5952
1376.2,-928980.3315
1376.4,-929716.9626
1376.6,-929573.3977
1376.8,-929772.2617
1377.0,-929430.196
1377.2,-929363.5026
1377.4,-929563.0861
1377.6,-929960.7257
1377.8,-929657.4019
1378.0,-929559.0809
1378.2,-930193.5643
1378.4,-930319.324
1378.6,-930023.6633
1378.8,-929971.6675
1379.0,-929854.9403
1379.2,-929520.7575
1379.4,-929412.0713
1379.6,-929561.8174
1379.8,-929763.2138
1380.0,-929800.7395
1380.2,-929784.9129
1380.4,-929552.0485
1380.6,-929530.9206
1380.8,-929318.2361
1381.0,-929935.4429
1381.2,-929776.8903
1381.4,-929682.1228
1381.6,-929971.8801
1381.8,-929645.1077
1382.0,-929741.8751
1382.2,-929486.0384
1382.4,-929832.2437
1382.6,-929589.8261
1382.8,-929276.4392
1383.0,-929479.513
1383.2,-929369.872
1383.4,-929650.5472
1383.6,-929997.364
1383.8,-929135.2564
1384.0,-929475.9444
1384.2,-929657.9939
1384.4,-929629.9049
1384.6,-930030.2338
1384.8,-929752.2305
1385.0,-929361.6132
1385.2,-929616.9932
1385.4,-929649.1419
1385.6,-929660.9071
1385.8,-929297.4235
1386.0,-929031.9774
1386.2,-929219.8645
1386.4,-929425.0445
1386.6,-929341.9406
1386.8,-929658.2764
1387.0,-929795.3109
1387.2,-929603.755
1387.4,-929556.0389
1387.6,-929771.9459
1387.8,-929254.0092
1388.0,-929503.6048
1388.2,-929551.1831
1388.4,-929452.2431
1388.6,-929665.3228
1388.8,-929612.247
1389.0,-929337.9488
1389.2,-929082.0479
1389.4,-929620.7175
1389.6,-929730.0477
1389.8,-929366.9285
1390.0,-929467.3513
1390.2,-929661.4429
1390.4,-929304.7483
1390.6,-929543.1362
1390.8,-929539.3626
1391.0,-929672.7099
1391.2,-929651.9839
1391.4,-929433.8365
1391.6,-929330.0215
1391.8,-929244.5652
1392.0,-929787.8168
1392.2,-929175.5004
1392.4,-929760.3706
1392.6,-929818.1498
1392.8,-929371.8263
1393.0,-929455.5799
1393.2,-929725.4273
1393.4,-929640.6746
1393.6,-929466.1133
1393.8,-929677.739
1394.0,-929624.5899
1394.2,-929871.8672
1394.4,-929776.2151
1394.6,-929704.6747
1394.8,-929561.7206
1395.0,-929529.2971
1395.2,-929516.5231
1395.4,-929639.2185
1395.6,-929634.372
1395.8,-929738.0363
1396.0,-929727.404
1396.2,-929748.1221
1396.4,-930089.0472
1396.6,-930050.9216
1396.8,-929886.5096
1397.0,-929637.0306
1397.2,-929835.1191
1397.4,-929290.6642
1397.6,-929821.1799
1397.8,-929271.8734
1398.0,-929568.907
1398.2,-929446.128
1398.4,-929629.65
1398.6,-929486.7311
1398.8,-929416.0613
1399.0,-929308.3904
1399.2,-929423.1893
1399.4,-929880.9737
1399.6,-929704.8563
1399.8,-930250.1088
1400.0,-929734.0348
1400.2,-930032.647
1400.4,-929893.3173
1400.6,-929982.2291
1400.8,-930175.315
1401.0,-929862.0432
1401.2,-929874.9043
1401.4,-929473.6515
1401.6,-930004.9641
1401.8,-929196.5341
1402.0,-929294.1862
1402.2,-929447.6219
1402.4,-929550.5705
1402.6,-929362.3966
1402.8,-929577.0564
1403.0,-929407.2777
1403.2,-929055.0389
1403.4,-929668.8748
1403.6,-929400.2858
1403.8,-929824.8328
1404.0,-929515.4078
1404.2,-929692.1089
1404.4,-929780.561
1404.6,-930015.4455
1404.8,-929513.9096
1405.0,-930111.9306
1405.2,-929712.9655
1405.4,-929436.1941
1405.6,-929519.4942
1405.8,-929450.6181
1406.0,-929477.7658
1406.2,-929921.8002
1406.4,-930014.2181
1406.6,-929915.0943
1406.8,-929687.8234
1407.0,-929683.6166
1407.2,-929663.6993
1407.4,-929590.1267
1407.6,-929674.0801
1407.8,-929730.1326
1408.0,-929767.0933
1408.2,-929778.6025
1408.4,-929646.6745
1408.6,-929805.343
1408.8,-929733.265
1409.0,-929363.4287
1409.2,-929546.4788
1409.4,-929871.9772
1409.6,-929560.8867
1409.8,-929745.0724
1410.0,-929701.0284
1410.2,-929555.4717
1410.4,-929798.998
1410.6,-929569.5804
1410.8,-929720.2304
1411.0,-930023.7367
1411.2,-930113.8707
1411.4,-929815.1496
1411.6,-929899.02
1411.8,-929580.9883
1412.0,-929737.149
1412.2,-929607.1567
1412.4,-929485.8996
1412.6,-929421.0533
1412.8,-929785.5947
1413.0,-929349.7335
1413.2,-929788.8176
1413.4,-929583.6297
1413.6,-929482.2141
1413.8,-929618.6363
1414.0,-929736.993
1414.2,-929665.6298
1414.4,-929909.6213
1414.6,-929699.6815
1414.8,-929724.2873
1415.0,-929803.4082
1415.2,-929861.3207
1415.4,-929433.5593
1415.6,-929693.959
1415.8,-929333.8326
1416.0,-929895.4063
1416.2,-929760.3265
1416.4,-929747.8894
1416.6,-930124.1731
1416.8,-929902.0708
1417.0,-929703.4759
1417.2,-930022.9967
1417.4,-929791.7409
1417.6,-929279.7104
1417.8,-929586.3476
1418.0,-929632.122
1418.2,-930005.1879
1418.4,-929780.6259
1418.6,-930028.3527
1418.8,-930107.7858
1419.0,-929749.2661
1419.2,-929164.5786
1419.4,-929699.3809
1419.6,-929609.2294
1419.8,-929294.7578
1420.0,-929243.8543
1420.2,-929186.9928
1420.4,-929546.4314
1420.6,-929774.4638
1420.8,-929460.7184
1421.0,-929580.2399
1421.2,-929428.6392
1421.4,-929564.167
1421.6,-929367.6907
1421.8,-929622.967
1422.0,-929519.9217
1422.2,-929383.9178
1422.4,-929382.1321
1422.6,-929807.0184
1422.8,-929708.358
1423.0,-929443.3128
1423.2,-929444.3856
1423.4,-929324.7525
1423.6,-929258.7122
1423.8,-929519.3535
1424.0,-929561.8519
1424.2,-929123.6625
1424.4,-929340.1045
1424.6,-929634.3639
1424.8,-929319.8898
1425.0,-929416.0281
1425.2,-929086.7805
1425.4,-929560.8627
1425.6,-929427.7462
1425.8,-929724.5967
1426.0,-929593.0174
1426.2,-929614.9706
1426.4,-929434.4213
1426.6,-930134.1066
1426.8,-929817.4794
1427.0,-929953.1392
1427.2,-929668.8532
1427.4,-929827.2174
1427.6,-930065.2235
1427.8,-929493.3877
1428.0,-929685.3093
1428.2,-929854.3294
1428.4,-929866.2946
1428.6,-930199.002
1428.8,-930108.3273
1429.0,-929760.9795
1429.2,-929532.2267
1429.4,-929541.4109
1429.6,-929671.7473
1429.8,-930142.189
1430.0,-929950.7565
1430.2,-930006.351
1430.4,-929885.8677
1430.6,-929890.2525
1430.8,-929723.0526
1431.0,-929898.1789
1431.2,-929899.2977
1431.4,-929965.5665
1431.6,-930115.304
1431.8,-930145.353
1432.0,-930147.3801
1432.2,-929496.4378
1432.4,-929903.9078
1432.6,-929427.5216
1432.8,-929701.9357
1433.0,-929657.2021
1433.2,-929829.6686
1433.4,-929996.0047
1433.6,-929954.2591
1433.8,-929541.2196
1434.0,-929799.6694
1434.2,-929679.3878
1434.4,-929399.8646
1434.6,-929507.0354
1434.8,-929721.094
1435.0,-929754.5735
1435.2,-929992.2251
1435.4,-929640.6124
1435.6,-929981.7659
1435.8,-929761.8675
1436.0,-929748.7451
1436.2,-929420.6522
1436.4,-929927.8877
1436.6,-929861.5021
1436.8,-929616.6811
1437.0,-929614.2717
1437.2,-929403.4413
1437.4,-929418.6964
1437.6,-929636.4977
1437.8,-929598.628
1438.0,-929575.7056
1438.2,-929841.7353
1438.4,-929495.2882
1438.6,-929493.4033
1438.8,-929800.8658
1439.0,-929790.2652
1439.2,-929526.8415
1439.4,-929419.2309
1439.6,-929500.987
1439.8,-929488.9996
1440.0,-930210.8087
1440.2,-929943.6427
1440.4,-929610.9386
1440.6,-929863.3174
1440.8,-929890.4862
1441.0,-929581.0964
1441.2,-929563.7657
1441.4,-929661.2287
1441.6,-929822.2562
1441.8,-929815.3803
1442.0,-930018.4791
1442.2,-930151.0341
1442.4,-929960.1306
1442.6,-929861.371
1442.8,-929527.4895
1443.0,-929986.3458
1443.2,-930167.2104
1443.4,-930235.7059
1443.6,-929871.1572
1443.8,-930277.5502
1444.0,-929613.7441
1444.2,-929760.1534
1444.4,-929731.8925
1444.6,-930120.343
1444.8,-929783.2946
1445.0,-929914.2973
1445.2,-929864.4073
1445.4,-930184.0564
1445.6,-929811.1317
1445.8,-930051.2722
1446.0,-929805.0341
1446.2,-929769.0707
1446.4,-929894.5645
1446.6,-929680.1519
1446.8,-929514.2672
1447.0,-929472.0249
1447.2,-929968.7597
1447.4,-929783.0356
1447.6,-929753.6131
1447.8,-929459.6209
1448.0,-929499.1611
1448.2,-929563.3837
1448.4,-929966.2349
1448.6,-929671.715
1448.8,-929970.6011
1449.0,-929652.7264
1449.2,-929715.075
1449.4,-929678.6807
1449.6,-929214.9039
1449.8,-929716.1004
1450.0,-929194.1005
1450.2,-929572.7721
1450.4,-929519.3548
1450.6,-929638.5947
1450.8,-929547.3899
1451.0,-929668.4915
1451.2,-929361.3834
1451.4,-929653.9601
1451.6,-929578.1818
1451.8,-929335.5585
1452.0,-929688.925
1452.2,-929702.4977
1452.4,-929725.9121
1452.6,-929581.8963
1452.8,-929704.1448
1453.0,-929951.9553
1453.2,-929849.356
1453.4,-929663.6692
1453.6,-929266.3982
1453.8,-929911.6256
1454.0,-929784.6213
1454.2,-929284.7016
1454.4,-929755.9569
1454.6,-930160.2564
1454.8,-930122.7781
1455.0,-929412.7692
1455.2,-929359.477
1455.4,-929403.3147
1455.6,-929607.6064
1455.8,-929742.5128
1456.0,-929385.22
1456.2,-929476.8231
1456.4,-929584.5111
1456.6,-929476.567
1456.8,-929762.6539
1457.0,-929620.293
1457.2,-930090.7889
1457.4,-929701.0442
1457.6,-929700.5301
1457.8,-930099.7779
1458.0,-930097.7256
1458.2,-929911.2448
1458.4,-929878.4599
1458.6,-929330.2255
1458.8,-929759.6634
1459.0,-929605.2235
1459.2,-930030.3887
1459.4,-930015.7587
1459.6,-929489.8921
1459.8,-929759.1372
1460.0,-929747.6555
1460.2,-929545.4244
1460.4,-930003.5433
1460.6,-929688.2472
1460.8,-929675.8387
1461.0,-929559.6314
1461.2,-929736.9806
1461.4,-930222.3237
1461.6,-930464.3427
1461.8,-929802.4214
1462.0,-930286.7397
1462.2,-930062.1135
1462.4,-929977.9009
1462.6,-929958.4747
1462.8,-929537.6827
1463.0,-929479.0928
1463.2,-929490.7505
1463.4,-929287.0415
1463.6,-929585.4667
1463.8,-929231.9964
1464.0,-929412.3748
1464.2,-929813.9657
1464.4,-929586.8837
1464.6,-929635.1426
1464.8,-930073.3123
1465.0,-930031.8643
1465.2,-930141.0986
1465.4,-930015.5603
1465.6,-929932.4074
1465.8,-929344.3921
1466.0,-929512.5274
1466.2,-929317.8803
1466.4,-929729.4099
1466.6,-929270.9652
1466.8,-929511.3827
1467.0,-929168.4375
1467.2,-929136.6074
1467.4,-929634.2321
1467.6,-929767.7597
1467.8,-929739.6774
1468.0,-929508.2281
1468.2,-929592.4421
1468.4,-929587.0806
1468.6,-929420.7475
1468.8,-929926.5469
1469.0,-929749.4249
1469.2,-929943.5654
1469.4,-929671.4839
1469.6,-929928.5697
1469.8,-929687.3232
1470.0,-929806.848
1470.2,-929882.4199
1470.4,-929928.6846
1470.6,-929629.331
1470.8,-929630.5814
1471.0,-929462.006
1471.2,-929847.3563
1471.4,-929960.4897
1471.6,-930050.7309
1471.8,-929779.8686
1472.0,-930115.559
1472.2,-929866.7344
1472.4,-929574.0335
1472.6,-929483.1866
1472.8,-929680.8494
1473.0,-929891.7914
1473.2,-929741.0125
1473.4,-929965.1119
1473.6,-929905.147
1473.8,-929800.9301
1474.0,-929734.3237
1474.2,-929471.2622
1474.4,-929800.3343
1474.6,-929816.8599
1474.8,-929677.3602
1475.0,-929228.3364
1475.2,-929642.2254
1475.4,-929555.5457
1475.6,-929370.1717
1475.8,-929671.6422
1476.0,-929331.3848
1476.2,-929635.2281
1476.4,-929644.3096
1476.6,-929834.4141
1476.8,-929853.3438
1477.0,-929647.7475
1477.2,-929620.5002
1477.4,-929928.2407
1477.6,-929613.5894
1477.8,-930014.3899
1478.0,-929783.9171
1478.2,-929895.9987
1478.4,-929712.8883
1478.6,-929688.2408
1478.8,-929915.5477
1479.0,-929739.1746
1479.2,-929729.1389
1479.4,-929790.621
1479.6,-930123.1806
1479.8,-930152.1732
1480.0,-929737.0809
1480.2,-929875.7283
1480.4,-929806.7852
1480.6,-929698.1251
1480.8,-930084.0851
1481.0,-929893.4707
1481.2,-929619.3598
1481.4,-929679.1969
1481.6,-929962.4151
1481.8,-929755.7768
1482.0,-929841.0157
1482.2,-929574.5895
1482.4,-930124.4939
1482.6,-929630.8018
1482.8,-929290.6858
1483.0,-929619.8212
1483.2,-929634.2794
1483.4,-929691.8367
1483.6,-929815.9525
1483.8,-930149.4313
1484.0,-929730.027
1484.2,-930188.0493
1484.4,-929986.0052
1484.6,-930332.4278
1484.8,-930155.878
1485.0,-930179.9211
1485.2,-930191.1054
1485.4,-930389.9988
1485.6,-930209.3225
1485.8,-930088.98
1486.0,-929851.7061
1486.2,-929952.0162
1486.4,-930087.8351
1486.6,-929865.877
1486.8,-930109.22
1487.0,-929794.03
1487.2,-930084.6564
1487.4,-930108.9422
1487.6,-929620.9161
1487.8,-929685.6442
1488.0,-930186.4377
1488.2,-930053.9036
1488.4,-930175.1664
1488.6,-929976.892
1488.8,-929609.113
1489.0,-930031.1496
1489.2,-930249.5256
1489.4,-929726.0721
1489.6,-930141.7386
1489.8,-929866.29
1490.0,-929707.4635
1490.2,-930240.5496
1490.4,-930019.9334
1490.6,-929945.9416
1490.8,-930230.7373
1491.0,-929534.2797
1491.2,-929498.5747
1491.4,-929634.4568
1491.6,-929651.9262
1491.8,-929800.7703
1492.0,-929892.3311
1492.2,-929790.7932
1492.4,-929700.4745
1492.6,-929846.4701
1492.8,-929169.2853
1493.0,-929892.6507
1493.2,-929887.8176
1493.4,-929734.4325
1493.6,-929786.0956
1493.8,-929900.985
1494.0,-929886.1151
1494.2,-929773.5468
1494.4,-929925.2894
1494.6,-929722.7649
1494.8,-929809.6178
1495.0,-929953.1473
1495.2,-929828.4084
1495.4,-930066.488
1495.6,-929751.9812
1495.8,-930071.9741
1496.0,-929844.6178
1496.2,-929414.5469
1496.4,-929620.3695
1496.6,-929941.0657
1496.8,-929863.1406
1497.0,-930121.6251
1497.2,-929490.9345
1497.4,-930281.6044
1497.6,-929631.6893
1497.8,-929937.9843
1498.0,-929582.8384
1498.2,-929628.9249
1498.4,-929678.0617
1498.6,-929154.0814
1498.8,-929734.2542
1499.0,-929985.3866
1499.2,-930018.2252
1499.4,-930059.1023
1499.6,-930068.5141
1499.8,-930265.354
1500.0,-929860.9995
1500.2,-930031.9357
1500.4,-930295.2457
1500.6,-930204.9917
1500.8,-929916.2832
1501.0,-930236.5182
1501.2,-930443.0933
1501.4,-930241.415
1501.6,-929733.1053
1501.8,-930049.2973
1502.0,-930077.9992
1502.2,-929519.694
1502.4,-930097.6746
1502.6,-930112.872
1502.8,-930151.7465
1503.0,-930548.8984
1503.2,-930269.2349
1503.4,-930160.6865
1503.6,-929794.3923
1503.8,-930176.6733
1504.0,-930006.1264
1504.2,-929906.3975
1504.4,-930139.1601
1504.6,-930001.6961
1504.8,-930080.2438
1505.0,-929970.9463
1505.2,-929928.6433
1505.4,-929993.1583
1505.6,-930165.1831
1505.8,-930033.6534
1506.0,-929901.7177
1506.2,-930097.0816
1506.4,-930377.8178
1506.6,-930132.6332
1506.8,-930012.2318
1507.0,-929784.0494
1507.2,-929618.7886
1507.4,-929740.3346
1507.6,-929863.0624
1507.8,-929795.477
1508.0,-930275.4178
1508.2,-929785.6476
1508.4,-930271.3549
1508.6,-929964.6018
1508.8,-929820.508
1509.0,-929879.3165
1509.2,-930181.0213
1509.4,-930011.0957
1509.6,-929357.3716
1509.8,-929845.3538
1510.0,-929941.7888
1510.2,-929985.584
1510.4,-929528.307
1510.6,-930055.7634
1510.8,-930241.7989
1511.0,-930015.8855
1511.2,-930205.9498
1511.4,-930206.2189
1511.6,-930252.7
1511.8,-930564.0595
1512.0,-930411.2288
1512.2,-930357.8282
